EntrezGeneID	MCL1.DG	MCL1.DH	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LA	MCL1.LB	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF
790913	12	9	5	0	0	0	3	1	1	0	0	0
77634	241	213	228	218	201	184	189	173	132	98	60	71
101739	1058	810	869	725	514	497	848	923	552	375	280	239
100862057	105	66	69	46	31	34	112	125	76	66	22	32
320226	120	100	105	99	90	83	187	201	107	90	25	38
242509	31	28	25	29	21	11	2	1	0	2	0	0
338349	793	921	790	883	665	680	253	201	41	22	33	34
20404	136	103	56	45	28	43	8	2	3	2	1	1
329876	3	3	18	25	89	68	0	0	0	0	0	0
77739	144	145	270	451	1173	756	13	34	11	11	5	1
75811	0	1	3	1	0	2	0	0	0	0	0	0
68441	1569	1533	2051	1765	1395	1386	1162	1231	1133	993	696	793
230376	386	364	277	236	187	209	351	338	267	201	280	213
100217448	0	1	0	0	0	0	0	1	1	0	0	1
11520	601	993	3724	3214	918	970	5457	9156	59846	78226	18445	21068
329877	987	794	667	570	802	856	1010	978	896	745	530	582
100504343	28	20	22	13	7	11	25	24	12	15	5	4
20104	769	829	673	655	471	441	1219	1091	790	686	314	279
230379	351	448	153	150	165	125	163	214	184	185	120	102
76376	6	3	0	2	0	1	0	4	0	0	0	0
70122	1362	1354	1422	1303	1130	1159	943	1009	551	614	259	202
230393	698	535	710	645	405	382	578	650	606	440	401	365
735282	0	0	1	0	0	0	0	0	0	0	0	1
66775	53	54	37	49	34	14	161	233	24	23	9	10
15977	0	0	2	1	0	0	2	1	1	0	0	0
242517	0	0	0	0	0	0	0	0	0	0	0	0
404549	0	0	0	0	0	0	0	0	0	0	0	0
15972	0	0	0	0	0	0	0	0	0	0	0	0
242519	0	0	0	0	0	0	0	0	0	0	0	0
381590	0	0	0	0	0	0	0	0	0	0	0	0
230396	0	0	0	0	0	0	0	0	0	0	0	0
230398	0	0	0	0	0	0	0	0	0	0	0	1
15965	0	0	0	0	0	0	0	0	0	0	0	0
15974	0	1	0	0	1	0	0	0	0	0	0	0
242521	1633	1559	1490	1186	1395	1400	2191	2241	2383	2111	1085	1004
435791	6	2	4	0	1	2	3	1	1	1	2	1
100041062	2	3	2	4	1	0	1	4	0	2	0	1
545645	1	11	4	5	5	5	7	7	1	1	7	1
545646	6	2	2	3	5	5	11	2	3	2	0	2
545647	0	0	0	0	0	0	0	0	0	0	0	0
545648	0	2	0	1	0	2	0	1	0	0	0	0
319146	1	1	2	2	0	2	2	0	0	2	0	0
545649	0	3	2	2	3	0	0	1	0	0	0	1
545650	1	0	1	0	0	2	1	1	0	0	0	0
545651	0	0	0	1	0	0	0	0	0	0	0	0
545652	0	0	0	1	0	0	0	0	0	0	0	0
545653	0	0	0	0	0	0	0	0	0	0	0	0
545654	0	0	0	0	1	0	0	0	0	0	0	0
545655	0	0	1	0	1	0	0	0	0	0	0	0
668208	1	2	0	1	2	2	0	1	0	0	1	0
15970	0	0	0	0	0	0	0	0	0	0	0	0
15964	0	0	0	0	1	0	0	0	0	0	0	0
15969	0	0	0	0	0	0	0	0	0	0	0	0
15968	0	0	0	0	0	0	0	0	0	0	0	0
15967	0	0	0	0	0	0	0	0	0	0	0	0
15962	0	0	0	0	0	0	0	0	0	0	0	0
230405	0	0	2	1	0	0	7	16	11	21	47	54
723895	2	4	2	0	4	3	4	17	3	0	1	0
100040617	1	1	0	0	2	0	2	0	0	0	1	0
66902	788	518	659	554	435	452	410	317	236	223	262	294
12578	9	8	15	7	4	11	13	13	3	0	5	9
12579	19	20	24	18	8	30	25	19	8	7	1	5
242523	4	8	4	0	0	1	1	0	0	0	0	1
236537	0	0	0	0	0	0	0	0	0	0	0	0
619842	0	0	0	0	0	0	0	0	0	0	0	0
15569	0	0	1	0	0	0	0	1	0	2	0	0
620016	1276	1173	1264	995	818	762	1718	1784	1514	1236	817	760
69314	0	0	0	0	0	0	0	0	0	0	0	0
69136	56	63	44	29	13	20	78	68	92	67	46	51
67770	179	139	161	163	161	220	174	195	126	126	97	126
100862232	0	0	0	0	0	0	0	0	0	0	0	0
18786	980	912	1003	896	727	708	1255	1343	1117	1121	579	523
667250	3138	3159	4431	4111	3495	2944	3126	3122	2827	2551	1221	1239
67694	492	389	314	296	343	406	300	294	88	87	42	47
100061	5	5	2	3	3	4	6	4	2	1	0	0
100124456	0	0	0	0	0	0	1	0	0	0	0	0
21687	394	652	98	128	115	132	128	138	23	19	11	16
67753	7	5	17	14	8	11	5	9	17	7	0	1
100039252	448	410	528	437	431	340	462	463	536	491	417	393
320713	664	623	648	521	583	557	1435	1464	525	497	271	307
665029	6	6	9	9	10	3	14	19	11	5	4	7
16476	36211	25216	25413	25138	21586	35616	49348	50940	16159	18596	12867	18179
100042411	2	0	0	0	0	0	0	0	0	1	0	0
75578	81	85	127	143	166	153	122	125	48	43	27	24
319247	17	13	5	7	3	1	7	12	11	5	7	3
77963	933	823	499	288	156	126	1285	1412	1987	1610	1949	1928
230459	0	1	2	0	0	0	0	0	0	0	0	0
242546	0	0	0	0	0	1	0	0	0	0	0	0
100066	0	0	0	0	0	0	0	0	0	0	0	0
665095	1	2	0	0	0	0	0	0	0	2	0	0
13110	442	435	280	351	314	348	28	56	146	218	71	81
74519	307	330	134	180	193	257	2	5	0	1	1	4
13109	0	1	0	0	0	0	0	0	0	0	0	0
620779	0	0	0	0	0	0	0	0	0	0	0	0
620883	1949	2010	1865	1596	1437	1310	1778	2024	1317	1094	649	602
319865	1	4	4	2	5	2	0	2	2	1	0	0
18027	1695	1713	1938	1717	1379	1447	1276	1340	721	592	457	428
100502875	2	0	0	0	0	0	2	1	1	0	0	2
100502857	0	0	0	0	0	0	0	0	1	0	3	2
78687	0	0	0	0	0	0	0	0	0	0	0	1
94043	93	96	125	131	127	108	214	176	143	135	138	142
12695	3016	2823	2477	2415	2647	2577	2508	2563	1672	1660	1144	1237
381591	8	6	2	6	8	7	6	2	1	1	0	0
242553	2524	2368	4739	3901	2875	3215	468	509	388	351	53	76
399570	5	2	4	3	2	1	0	4	3	1	0	0
545660	0	0	1	0	0	0	0	0	0	0	0	0
230484	764	670	568	402	313	328	839	744	618	346	627	637
67299	4959	4646	3534	3580	3780	3615	3495	3539	1809	1957	704	811
30924	0	0	0	0	0	0	1	0	1	3	2	4
100861936	7	4	6	3	2	3	5	5	4	4	1	0
242557	253	204	184	153	194	217	242	206	222	217	248	229
100038722	1	1	0	0	0	0	0	0	0	2	0	0
15221	9	6	1	1	0	1	0	0	0	0	1	0
320438	216	160	153	178	131	155	371	323	330	275	248	213
67733	69	64	69	94	68	57	89	93	54	32	28	21
230500	170	131	90	83	116	152	103	69	15	9	18	19
72157	777	677	1250	1131	929	781	837	811	1085	890	645	585
26563	979	906	764	582	290	255	271	425	535	427	69	65
381534	6	4	4	3	2	0	0	1	0	0	0	0
320508	846	861	951	633	664	821	638	767	1746	1470	256	243
242570	265	256	315	310	284	220	52	75	63	57	28	34
16451	9240	11188	12140	10040	5900	4664	6264	7416	5361	5021	2950	2589
77866	44	22	28	28	35	28	32	44	65	68	42	22
387143	0	0	0	0	0	0	0	0	0	0	0	0
68400	2	4	5	14	7	6	10	6	10	12	6	7
11639	965	741	517	481	230	200	125	152	150	116	19	29
72685	17	6	7	10	14	15	337	310	220	238	978	1016
230514	1634	1692	1693	1833	2246	2111	1426	1308	750	803	405	380
16847	133	230	29	38	19	5	53	90	20	16	7	5
545662	0	0	0	0	0	0	0	0	0	0	0	0
242574	2	0	0	0	0	0	0	0	0	0	0	0
381535	0	0	0	0	0	0	0	0	0	0	0	0
332923	0	0	0	0	0	0	0	0	0	0	0	0
381536	0	0	0	0	0	0	0	0	0	0	0	0
18578	25626	25037	34003	38291	44547	36835	15476	14554	12834	12400	4352	2847
73094	38	48	12	19	12	12	6	9	2	4	0	0
100504717	1	0	0	1	0	0	0	1	0	0	0	0
67344	0	1	0	0	0	0	0	0	0	0	0	0
100473	0	0	0	0	0	0	0	0	0	0	0	0
23919	0	0	0	0	2	0	1	0	0	0	0	0
242584	126	99	42	69	74	65	106	92	15	39	35	18
71148	1938	1850	1561	1368	1547	1461	2037	2028	1277	1249	590	553
242585	727	720	835	561	477	474	263	268	125	89	53	53
70941	0	0	0	0	0	1	0	0	0	0	0	0
71650	0	0	0	0	0	0	0	0	0	0	0	0
67013	226	235	280	301	301	315	264	284	271	247	187	232
622167	0	0	0	0	0	0	0	0	0	0	0	0
100862081	29389	30390	34224	34963	32261	31375	40044	51570	45051	46597	13742	13416
100038724	0	0	0	0	0	0	0	0	0	0	0	0
13131	1	1	0	2	0	0	0	0	0	4	1	0
110382	0	0	0	0	0	0	0	0	0	4	0	0
230558	0	0	0	0	0	0	1	0	1	0	2	0
242594	35	35	12	7	15	11	268	237	160	176	89	76
108079	227	136	306	235	363	316	711	613	1061	991	3495	4166
67916	7497	7231	12242	14720	18570	17913	1657	1475	320	254	310	317
100502629	2	1	4	1	0	1	1	1	5	1	0	0
329908	4184	3610	3390	2750	3380	2958	2671	2547	2557	2525	2405	2447
100102	23	18	21	15	19	25	3	3	4	1	2	1
140475	0	0	2	0	0	1	0	1	0	2	3	2
74754	841	649	630	412	1281	1231	1713	1935	701	513	1700	1572
242602	0	5	1	0	1	1	2	1	0	2	0	0
230576	48	50	32	16	16	23	190	241	236	295	67	71
230577	18	6	15	11	9	7	52	40	12	8	7	10
72354	423	389	349	264	344	381	530	650	482	387	313	348
381538	5	20	10	12	6	8	7	11	1	1	2	0
230579	0	0	0	0	0	0	1	0	0	0	0	0
329910	34	9	105	51	132	146	102	63	42	25	69	79
72475	2540	2614	3361	2694	3303	3324	1846	1834	1561	1283	778	766
56280	727	542	701	576	481	516	853	922	1244	959	743	763
230582	101	114	122	79	116	140	130	128	164	133	43	57
242603	1	8	3	5	2	2	0	0	3	0	9	8
66526	256	244	270	200	278	287	179	170	104	109	99	86
56374	3122	3573	2762	2751	2545	2429	4731	5003	5110	5354	3650	3688
100862108	0	0	0	0	0	0	0	0	0	0	0	0
546840	1	2	0	0	0	0	0	1	0	0	0	0
77809	737	550	651	517	488	483	377	393	508	472	201	214
72938	152	155	191	181	180	173	156	153	133	117	45	44
13370	0	0	0	0	0	0	0	0	0	0	1	0
230584	445	446	372	390	401	374	715	680	621	556	344	353
72787	516	427	441	295	175	185	390	412	353	219	315	251
230587	38	27	51	38	15	13	3	12	3	1	0	3
56296	2	0	8	7	3	4	0	0	0	0	0	0
16975	616	713	769	668	318	183	261	268	686	599	889	1093
619295	4	0	1	1	1	0	1	0	4	2	12	8
17149	2060	1995	1713	1543	1218	1112	1410	1530	1138	859	429	398
74098	571	500	626	647	544	558	610	602	422	382	221	240
12896	82	76	109	116	94	106	228	224	279	347	317	325
242607	2	0	0	0	0	0	0	0	2	0	1	0
242608	46	41	23	45	107	117	14	11	7	7	4	7
20280	1622	1491	2007	2112	2011	2024	2435	2408	2042	1855	1417	1395
52430	2631	2961	2069	2175	1908	2164	2502	2679	2092	1907	701	706
230590	4	1	2	2	2	2	3	1	3	0	0	1
414872	1675	1521	1591	1201	1275	1186	1135	1132	1151	890	572	598
69893	105	59	59	55	47	55	111	154	205	171	110	70
545667	0	2	0	1	0	0	0	0	0	0	0	0
67305	230	333	283	284	263	260	9	12	2	1	2	3
230594	1717	1550	1118	854	863	938	857	844	297	282	136	120
100040110	0	0	2	1	1	0	1	4	1	1	0	0
230596	874	776	746	563	488	521	639	683	585	453	231	207
18392	122	109	106	46	37	35	151	108	112	56	106	108
319965	1387	1117	972	922	1080	1126	1284	1426	1150	1150	631	628
230597	454	416	395	349	392	315	280	272	145	133	71	63
73133	87	68	61	58	47	51	48	44	26	15	20	12
70533	159	105	145	110	117	119	141	167	108	99	45	49
66073	364	378	244	223	247	209	1173	1176	780	844	539	411
100087	717	720	779	545	274	267	473	474	548	404	191	220
69908	4	1	3	5	9	7	18	24	0	1	2	0
77173	0	0	0	0	0	0	0	0	0	0	0	0
230598	2359	2218	2199	1997	2244	1936	2999	3415	2647	2536	1943	1831
791075	6	3	17	12	7	4	9	10	4	3	5	4
100273	1415	1510	1354	1345	1599	1533	4577	3759	1142	1098	527	439
108802	0	2	2	7	5	1	20	4	2	2	37	33
13858	1001	1005	1139	1080	1232	1133	3526	3189	1147	1106	598	591
230603	85	77	105	95	87	76	825	996	676	635	993	1144
29864	2978	2996	3596	3418	2763	2236	3154	3119	2661	2472	1298	1071
67646	0	0	0	0	0	0	0	0	0	0	0	0
319743	0	5	6	6	6	4	6	4	1	1	1	1
12580	108	104	119	119	58	88	72	102	44	28	71	64
14084	1157	949	1154	1066	945	860	1552	1616	1714	1413	917	889
242620	21	16	21	12	16	11	6	14	12	16	3	6
15572	0	0	0	1	0	0	0	0	0	0	0	0
78933	0	0	0	0	0	0	2	0	2	0	0	1
67621	116	96	94	61	73	79	337	395	315	220	62	48
67946	392	310	160	208	275	293	415	313	84	121	62	56
230612	4	5	14	13	3	0	139	305	200	226	86	87
639774	303	253	5	23	70	81	7	9	11	20	10	7
328505	258	96	0	1	19	16	0	1	0	1	0	0
639781	3	0	0	0	0	0	0	0	0	0	0	0
320640	0	0	0	0	0	0	0	0	0	0	0	0
195564	0	0	0	0	0	0	0	0	0	0	0	0
329918	0	0	0	0	0	0	0	0	0	0	0	0
630887	0	0	0	0	0	0	0	0	0	0	0	0
329919	1	3	0	0	1	3	3	2	0	0	37	41
230613	0	0	0	0	0	0	0	0	0	0	0	0
230622	0	0	0	0	0	0	0	0	0	0	0	0
433745	107	104	105	78	64	52	152	138	108	81	30	40
242627	0	0	1	0	0	0	1	0	0	0	0	0
230623	1	0	0	0	0	0	0	0	0	0	0	0
666048	1856	1382	1614	1402	2451	2387	30	51	9	30	11	17
433746	0	0	0	0	0	0	0	0	0	0	0	0
17301	4	3	1	0	0	3	1	6	0	1	0	0
100040736	2	3	5	2	1	5	0	1	0	0	0	0
30923	0	0	0	0	0	0	0	0	0	0	0	0
66588	606	597	731	622	632	507	1420	1619	2096	1859	1256	1202
20460	192	133	133	89	23	25	141	179	311	160	278	203
21349	50	96	14	14	9	17	11	12	4	2	2	2
67182	4	3	4	5	7	2	201	243	191	179	112	106
81906	0	0	0	0	0	0	0	2	0	0	0	0
230639	0	0	0	0	0	0	0	0	0	0	0	0
277753	0	0	0	0	0	0	0	2	0	0	0	0
13118	0	0	0	0	0	0	0	0	0	0	0	0
435802	0	0	0	0	0	0	0	0	0	0	0	0
13119	0	0	0	0	0	0	0	0	0	0	0	0
13117	5	3	5	11	5	4	0	1	0	0	6	6
666168	0	1	0	2	0	0	0	0	0	0	0	0
631037	23	33	10	16	15	17	9	7	0	3	2	1
100040843	7	20	17	12	12	21	3	0	1	0	2	2
13120	300	497	178	252	163	150	57	96	6	17	6	9
230648	1364	1367	1363	1223	1049	1010	933	959	515	500	521	560
75173	4	1	1	0	0	0	1	3	1	2	1	0
230649	36	30	32	34	19	29	50	51	44	35	39	35
100465	1252	1060	525	414	591	603	680	632	504	419	463	393
17346	363	433	367	410	368	391	411	425	486	418	339	305
654462	1	2	2	2	2	1	2	2	0	0	0	0
140477	3	0	1	0	0	0	0	0	0	1	0	0
14073	22	20	27	12	4	3	396	372	90	80	150	141
72181	367	389	353	265	177	190	318	337	154	144	120	150
100502897	1541	1648	1644	1849	2279	1746	4501	4314	1438	1598	302	250
66576	2192	2647	2876	2529	2055	1728	2737	2930	2672	2600	1580	1622
230654	1673	1491	1091	963	944	917	1415	1622	1178	1098	696	698
19366	161	163	96	76	28	38	184	189	121	87	151	137
68075	54	23	43	47	30	46	79	67	49	52	45	60
68273	1500	1055	1807	1961	1959	1857	1827	1861	1238	1187	1467	1665
66805	30	17	10	13	3	6	1088	1524	51	52	320	280
67323	0	0	0	1	0	0	0	0	0	0	0	0
433748	90	97	83	90	53	55	142	128	120	112	51	49
18710	1818	1641	1500	984	1477	1101	706	637	951	818	566	549
17776	2518	2024	1823	1631	1764	1517	1698	1660	1318	1143	867	762
16351	154	131	107	100	78	131	238	228	179	160	160	150
230657	93	65	72	65	73	98	98	123	106	86	144	115
77110	916	829	532	449	550	639	1281	1371	1066	942	603	559
654318	6	6	8	3	4	8	12	6	7	3	2	6
622665	42	50	35	49	49	79	98	93	85	71	32	32
50927	6866	5920	5445	3894	2956	2888	2785	2753	1705	1224	555	552
58810	5805	5187	6579	6314	5750	5068	8456	9237	6903	6395	3622	3539
100502959	121	104	90	67	67	105	40	42	40	38	16	21
18477	8037	6791	7605	6508	6791	5931	8889	8921	7315	7217	4326	4268
67096	186	124	170	140	117	104	186	183	239	148	166	132
68394	341	385	262	230	259	295	384	361	154	163	95	65
230661	112	129	93	73	105	104	106	96	82	44	69	72
68276	362	289	216	186	155	178	536	543	312	258	181	166
70603	64	63	56	37	35	38	62	54	32	20	19	22
242642	27	27	21	12	10	11	45	38	19	6	17	8
100502973	1	2	1	2	1	5	6	2	1	1	0	1
74464	8	8	10	3	1	2	155	191	154	110	112	78
22275	711	617	703	747	672	653	854	973	948	942	615	538
76608	595	672	662	773	989	1004	654	750	878	892	514	613
108067	509	347	416	397	392	311	385	399	304	287	275	317
19207	615	420	53	46	51	62	7	5	9	3	27	23
78611	287	145	92	74	137	124	110	167	137	110	94	89
242646	27	6	1	6	6	13	3	7	0	3	2	4
12795	8982	5819	2850	2360	2718	3488	7690	7752	5346	5788	2535	2407
20116	6482	7754	6695	5898	3464	3139	10003	9601	8173	7021	3067	2872
100217424	8	6	17	11	2	2	8	6	4	6	0	1
100216533	57	47	54	52	20	38	53	40	23	18	9	8
73804	111	113	79	63	22	17	149	209	73	57	89	64
381544	40	36	29	41	61	64	5	6	3	4	5	3
100862255	0	0	0	0	0	0	0	0	0	0	0	0
68777	116	102	119	116	147	182	103	120	139	193	73	84
66743	560	392	438	353	293	367	545	540	326	327	263	267
100503023	1	4	0	2	4	1	7	2	1	1	2	1
140546	1211	1075	1173	1165	968	972	775	877	675	632	346	359
66233	224	178	180	183	175	202	251	296	162	174	97	114
75753	0	0	0	0	0	1	2	0	0	0	0	0
14664	716	436	345	253	329	358	179	99	192	163	173	101
381546	81	66	65	57	38	49	19	21	4	2	3	2
53418	566	395	562	453	485	417	33	39	14	17	16	18
114143	1608	1449	1468	1236	1380	1419	1812	2158	2576	2637	1925	1823
67728	232	147	151	125	69	59	175	187	119	98	64	82
230673	1034	793	1017	887	1360	1283	474	498	364	299	249	243
11876	147	113	54	65	116	122	2	6	7	3	2	1
20441	593	420	376	294	368	380	370	412	433	235	384	404
230674	1601	1281	1418	1357	1588	1766	1249	1268	1004	890	500	524
19268	8689	7060	5062	5048	6435	6784	12575	14295	10474	9156	4293	4489
68180	172	198	199	190	170	186	186	171	118	121	42	35
230676	1487	1389	979	969	1035	1254	1301	1375	752	895	503	593
80509	279	243	366	282	223	242	543	574	555	460	278	320
54325	1768	1701	1770	1719	1611	1530	1700	2169	3544	3557	5820	6676
107995	371	307	295	195	61	64	277	375	367	196	386	265
17480	5	3	6	5	2	2	2	2	4	8	14	18
21846	610	844	267	285	213	280	144	217	40	40	25	32
66451	15	12	21	8	1	1	256	285	281	212	188	177
230678	41	62	95	65	27	18	578	670	533	495	447	437
68625	1	0	1	0	4	1	0	0	0	3	5	0
69072	1676	1287	1483	1276	822	825	1769	1637	1265	983	731	821
100041290	2	0	1	1	0	0	1	0	0	0	0	0
18363	0	0	0	0	0	0	0	0	0	0	0	0
258708	0	0	0	0	1	0	0	0	0	0	0	0
258852	0	0	0	0	0	0	0	0	0	0	0	0
258301	0	0	0	0	0	0	0	0	0	0	0	0
258851	0	0	0	0	0	0	0	0	0	0	0	0
258259	0	0	0	0	0	0	0	0	0	0	0	0
258306	0	0	0	0	0	0	0	0	0	0	1	0
435804	0	0	0	0	0	0	0	0	0	0	0	0
258265	0	0	0	0	0	0	0	0	0	0	0	0
258159	0	0	0	0	0	0	0	0	0	0	0	0
258331	0	0	0	0	0	0	0	0	0	0	0	0
258214	0	0	0	0	0	0	0	0	0	0	1	0
258394	0	0	0	0	1	0	0	0	0	2	19	24
100038571	0	0	4	3	7	9	3	1	55	115	501	493
100470	5	18	518	378	1570	1670	355	776	12061	16669	190454	193519
20525	9854	9999	5468	4964	3007	3191	6941	7321	7690	7110	4474	4659
100316707	18	17	14	16	5	4	15	11	10	13	4	7
100503370	15	9	5	2	5	5	9	7	4	2	3	1
195522	45	58	53	60	49	52	84	98	76	66	48	80
27028	3	5	8	13	8	4	2	1	0	2	0	0
69216	361	286	356	346	305	251	240	249	208	184	60	89
75180	6	13	8	10	9	8	2	6	3	3	0	2
230696	71	57	75	62	79	84	90	92	84	78	87	90
56401	1205	1132	1492	1250	1203	1176	81	99	184	234	170	179
242653	5	4	2	3	1	0	1	0	0	0	1	0
22608	7314	6498	7106	5630	3799	3415	5574	5759	4282	3789	2293	2143
66101	47	37	31	26	15	26	76	73	57	46	31	35
73332	33	18	8	16	11	4	3	2	2	1	0	1
100862319	1	0	1	1	0	0	1	0	0	0	0	0
106564	101	79	70	74	42	90	139	129	81	65	94	103
332934	2	2	2	2	2	2	6	8	0	0	0	1
194237	2	3	0	2	2	0	6	2	1	1	2	2
433752	89	104	97	71	51	56	17	23	18	18	29	17
230700	1885	1291	1612	1274	1277	1253	1535	1648	1101	1018	483	477
14915	2	4	1	0	3	0	2	0	0	0	0	0
14916	0	1	3	7	2	0	0	0	0	0	0	0
16656	450	473	782	593	425	380	903	1057	843	741	364	302
13615	117	63	74	83	55	96	46	48	33	21	17	24
329934	166	69	94	55	33	48	37	38	28	22	7	3
29871	1201	1089	903	815	1214	1262	644	680	202	210	79	79
194219	1	3	0	1	0	1	3	0	1	0	0	0
51797	1791	1523	3714	3316	2212	1894	1031	778	1124	1159	353	355
667063	0	0	0	1	1	0	0	1	2	5	0	1
56222	42	29	129	61	44	56	263	337	2086	1880	559	634
60613	20	24	14	19	9	12	8	21	57	45	8	4
18046	796	640	936	803	688	678	782	800	785	753	610	508
387227	0	0	0	0	0	0	0	0	0	0	0	0
723836	0	0	0	0	0	0	0	0	0	0	0	0
242662	7	4	6	6	0	2	19	18	27	35	30	35
73172	70	58	55	47	58	74	191	203	88	74	24	30
381549	120	111	114	93	55	69	60	62	73	65	40	36
69780	726	692	1014	923	524	513	1033	1202	2047	1685	555	501
12840	6733	10442	9409	7801	5963	6670	521	1150	360	225	17	15
230709	1792	1553	1745	1778	1787	1626	1807	1898	1662	1435	1266	1196
69469	0	0	0	0	0	0	0	0	0	0	0	0
109263	2007	1913	1737	1456	1276	1111	1930	1948	1178	1068	691	605
545677	2	0	0	1	0	0	4	5	6	3	1	0
666914	0	0	0	0	0	0	0	0	0	0	0	0
666921	0	0	0	0	0	0	1	0	0	0	0	0
100504652	0	0	0	0	0	0	0	0	0	0	0	0
666927	0	0	0	0	0	0	1	0	0	0	0	0
100862019	0	3	2	9	2	1	133	126	69	70	15	13
666931	0	0	2	0	0	0	18	13	13	12	3	1
77432	0	0	0	0	0	0	0	0	2	0	0	0
19063	2732	2673	2956	2873	2760	2542	2519	2803	1925	1969	1260	1315
12331	6782	6140	9313	9519	11610	10621	5645	6742	4911	5066	2224	2291
100504506	1	0	2	0	0	0	1	0	2	0	0	0
76574	2159	2236	3877	3554	2926	2825	1217	1029	1061	928	2639	2731
16918	193	134	153	127	104	150	283	335	58	35	7	6
66966	243	176	215	167	108	134	420	440	228	232	225	231
12164	6	4	7	9	6	5	15	14	0	1	1	1
353371	9	12	8	7	4	0	1	1	0	2	0	0
56031	717	592	704	615	416	438	821	739	410	320	190	207
170638	154	245	2257	2252	1462	1004	6	9	4	3	1	3
230718	1	2	9	7	8	10	4	8	1	2	0	0
56198	92	116	53	52	26	39	459	592	97	86	3	4
622334	0	1	0	0	0	0	3	0	2	2	2	0
230721	2465	2413	1639	1276	756	784	4276	4306	2845	2527	1436	1452
12163	9	4	4	7	5	2	8	12	6	4	0	2
64059	3	4	6	4	5	0	8	1	2	5	0	0
11426	8547	7464	5104	5452	9158	6869	5144	4364	2363	2523	1451	1507
442834	621	665	366	385	413	345	341	326	144	254	95	92
595136	146	104	175	187	176	135	206	222	183	173	171	183
68050	1832	1998	1824	1482	1521	1318	1884	2212	1514	1396	667	669
230726	79	52	39	21	26	18	141	148	46	15	20	33
100038647	0	1	3	5	0	3	0	0	0	0	1	1
56309	274	242	323	307	304	282	521	559	373	293	433	448
54170	1624	1442	1575	1364	1535	1403	2002	2095	1746	1775	822	731
78460	0	0	0	0	0	0	0	0	0	0	0	0
108809	0	1	1	0	0	0	0	0	0	0	0	0
18991	1023	461	457	260	279	403	49	55	17	10	7	5
67205	531	423	495	436	417	381	606	566	392	358	153	158
14201	887	848	1047	806	1226	955	308	387	352	317	82	95
75062	909	686	780	661	726	637	864	887	481	415	221	263
735277	4	5	3	4	8	2	2	2	0	0	0	0
16330	459	400	454	409	516	416	478	484	316	322	551	675
735263	0	0	0	0	0	0	0	0	0	0	2	0
17764	872	693	597	516	477	492	806	946	533	501	268	259
68920	137	134	152	140	95	100	109	129	170	131	97	73
230734	1937	1830	1752	1363	708	606	1649	1584	1778	1268	947	959
215090	5	1	1	6	9	6	4	0	0	0	0	0
230735	0	0	0	0	0	0	0	0	0	3	0	0
73628	0	0	0	0	0	0	0	0	0	0	0	0
52276	213	217	207	152	22	31	326	433	407	196	369	241
194268	127	107	154	114	130	146	102	129	151	119	92	114
192199	67	43	758	343	151	137	2528	1901	8988	5553	50	47
230737	2938	2902	3303	2471	1411	1284	4222	4157	4969	4235	1247	1142
75563	6	6	4	1	2	4	15	3	11	10	1	1
76793	610	526	266	224	229	184	758	785	484	463	220	222
70088	314	222	239	247	219	218	295	294	191	149	79	61
230738	2304	1810	1818	1593	1248	1101	7490	6873	6110	6954	3372	2681
14807	5935	6332	700	1908	1352	2060	599	605	6	21	15	20
72395	0	1	1	2	1	0	0	0	0	0	0	0
12986	0	1	3	3	1	0	0	0	1	0	0	0
66407	407	356	398	434	319	255	620	642	529	453	314	328
230751	168	126	93	95	101	124	79	76	90	111	29	8
116748	62	62	66	55	77	85	107	130	117	110	75	77
74178	5254	6384	8896	7187	4729	3564	8257	9579	8131	7173	2495	2127
230752	230	319	425	397	378	413	734	797	676	808	267	256
66938	661	574	381	298	342	404	901	1014	349	377	111	78
230753	2786	2422	2295	1816	1562	1776	3231	3243	2380	2187	1250	1280
245877	9017	10556	12619	13539	10272	8496	5142	5995	7288	7500	1833	1709
27096	853	687	866	797	788	710	1164	1259	1262	1059	722	749
329941	197	168	55	71	110	91	107	111	11	4	17	7
100206	381	376	294	275	167	195	535	591	338	227	98	118
100048926	14	19	16	12	6	9	6	4	3	2	2	2
24084	48	37	18	25	45	51	3	10	3	10	0	0
214150	338	330	376	408	398	351	321	307	268	206	196	247
236511	1947	1632	1640	1828	2162	2090	1552	1428	1107	995	665	642
76850	379	404	345	347	426	426	194	216	150	211	136	117
269582	213	208	177	134	55	41	299	299	299	201	745	650
230757	255	183	283	375	449	511	106	109	86	101	210	254
26445	1615	1457	1636	1546	1119	1024	2010	2048	1968	1666	1286	1218
332937	7	10	2	3	3	2	21	20	10	11	25	29
26562	973	858	933	734	622	704	660	723	510	429	374	405
100317	615	670	524	546	552	569	1597	1664	1366	1753	1220	1327
67785	1118	953	828	711	970	896	1054	1160	990	920	392	488
71514	19969	18682	20261	16787	11660	11097	11091	12841	8462	7050	3367	3351
68310	791	556	391	345	359	405	466	478	269	312	138	139
100177	356	362	285	326	413	455	497	496	195	226	138	148
100039968	104	156	149	221	204	231	114	112	89	100	57	46
242667	2	2	7	9	5	8	10	11	8	8	34	31
80284	283	227	237	182	249	277	238	257	88	65	63	68
14612	287	377	174	179	96	98	36	57	17	10	11	6
14620	2610	3235	3256	3166	276	186	493	518	158	143	0	6
